Station code,Name of the Monitoring Location,State Name,Temperature 0 C_min,Temperature 0 C_max,Dissolved Oxygen mg L_min,Dissolved Oxygen mg L_MAX,pH6.5 MIN,pH6.5 MAX,Conductivity µmho cm MIN,conductivity µmho cm MAX,Bio-chemical Oxygen Demand mg L,Bio-chemical Oxygen Demand mg L MAX,Nitrate mg L MIN,Nitrate mgL MAX,Fecal Coliform MIN,Fecacal coliform MAX,Total Coliform MPN 100 mL MIN,Total Coliform MPN 100 mL2 MAX,Year,aquatic_score,water_type,pH_category
2955,"RIVER CHAMBAL ENTERING IN RAJASTHAN AT GANDHI SAGAR DAM, KOTA,
RAJASTHAN",RAJASTHA N,18.0,30.0,4.3,7.0,7.7,8.5,240.0,503.0,1.0,1.8,0.3,3.9,39.0,240.0,75.0,460.0,2021,3,Good,Neutral (6.5–8.5)
3309,"RIVER CHAMBAL AT TAL VILLAGE NEAR
BRIDGE, UJJAIN",MADHYA PRADESH,23.0,31.0,6.9,7.9,7.3,8.4,450.0,1616.0,2.0,5.0,0.3,2.32,2.0,540.0,49.0,1600.0,2021,2,Moderate,Neutral (6.5–8.5)
1365,"RIVER CHAMBAL AT NAGDA U/S (WATER
INTAKE POINT) M.P.",MADHYA PRADESH,24.0,26.0,7.0,7.4,7.2,8.3,426.0,1189.0,1.8,2.0,0.3,1.32,2.0,4.0,48.0,84.0,2021,4,Excellent,Neutral (6.5–8.5)
1366,"RIVER CHAMBAL AT
NAGDA D/S, M.P.",MADHYA PRADESH,25.0,26.0,0.3,6.9,6.5,8.0,1079.0,8386.0,8.0,42.0,0.3,89.42,540.0,20000.0,1600.0,170000.0,2021,1,Polluted,Neutral (6.5–8.5)
2954,"RIVER PARVATI BEFORE MEETING CHAMBAL AT KHATOLI, KOTA,
RAJASTHAN",RAJASTHA N,20.1,33.0,4.4,6.5,8.1,8.5,360.0,861.0,1.1,2.3,0.3,3.92,23.0,75.0,64.0,120.0,2021,3,Good,Neutral (6.5–8.5)
1432,"RIVER PARVATI NEAR VILLAGE
BATAODAPAR,",MADHYA PRADESH,20.0,27.0,6.2,8.1,7.3,7.8,250.0,749.0,1.3,2.8,0.3,0.88,2.0,4.0,30.0,64.0,2021,4,Excellent,Neutral (6.5–8.5)
2109,"RIVER PARVATI
RIVER, GUNA",MADHYA PRADESH,16.0,27.0,6.3,7.7,7.4,7.6,246.0,480.0,1.6,2.1,0.3,0.88,2.0,4.0,28.0,41.0,2021,4,Excellent,Neutral (6.5–8.5)
2126,"RIVER PARVATI A/C OF VINDHYACHAL
NALLA, PILUKHEDI",MADHYA PRADESH,18.0,28.0,6.4,7.8,7.2,7.8,312.0,700.0,1.8,2.8,0.3,2.68,2.0,4.0,29.0,63.0,2021,4,Excellent,Neutral (6.5–8.5)
1367,"RIVER KHAN AT KABIT KHEDI (NEAR
INDORE) M.P.",MADHYA PRADESH,20.0,24.0,0.3,4.1,7.7,8.3,872.0,1664.0,8.0,17.0,2.12,6.19,94.0,1300.0,540.0,7000.0,2021,1,Polluted,Neutral (6.5–8.5)
2110,"RIVER KHAN AT SAKKAR KHADI,
INDORE",MADHYA PRADESH,20.0,24.0,0.3,5.5,7.7,8.3,798.0,1188.0,4.0,15.0,3.03,6.19,70.0,1100.0,540.0,5600.0,2021,1,Polluted,Neutral (6.5–8.5)
2111,"RIVER KHAN AT
SANWER",MADHYA PRADESH,21.0,24.0,4.0,5.6,7.2,8.3,798.0,1293.0,2.0,11.0,2.02,5.89,2.0,540.0,280.0,1700.0,2021,1,Polluted,Neutral (6.5–8.5)
1369,"RIVER KSHIPRA AT RAMGHAT AT
UJJAIN, M.P.",MADHYA PRADESH,23.0,30.0,5.4,7.2,7.2,7.9,724.0,1172.0,4.0,6.0,0.3,1.92,7.0,12000.0,210.0,240000.0,2021,2,Moderate,Neutral (6.5–8.5)
1370,"RIVER KSHIPRA AT TRIVENISANGAM (1 KM. D/S OF
SANGAM), M.P.",MADHYA PRADESH,25.0,30.0,6.5,7.5,6.7,8.5,370.0,1205.0,2.8,6.0,0.3,1.0,2.0,92000.0,47.0,160000.0,2021,2,Moderate,Neutral (6.5–8.5)
1468,"RIVER KSHIPRA AT SIDDHAWAT (D/S)
OF UJJAIN., M.P.",MADHYA PRADESH,23.0,30.0,5.6,7.6,7.0,8.3,793.0,1196.0,6.0,13.0,0.3,2.87,540.0,92000.0,1600.0,320000.0,2021,2,Moderate,Neutral (6.5–8.5)
3315,"RIVER KSHIPRA AT
GAUGHAT, UJJAIN",MADHYA PRADESH,23.0,30.0,6.6,7.5,7.3,8.5,417.0,1070.0,2.6,5.0,0.3,1.12,4.0,5400.0,94.0,92000.0,2021,2,Moderate,Neutral (6.5–8.5)
3316,"RIVER KSHIPRA AT U/S OF MAHIDPUR
CITY, UJJAIN",MADHYA PRADESH,23.0,30.0,6.8,7.6,7.2,8.3,416.0,968.0,1.4,2.8,0.3,1.66,2.0,6.0,48.0,540.0,2021,4,Excellent,Neutral (6.5–8.5)
3317,"RIVER KSHIPRA AT W/S INTAKE POINT
OF DEWAS, UJJAIN",MADHYA PRADESH,22.0,30.0,6.8,7.4,7.0,7.8,280.0,754.0,1.4,2.0,0.62,1.11,2.0,18.0,41.0,49.0,2021,4,Excellent,Neutral (6.5–8.5)
2724,"RIVER SUSWA AT MATHURAWALA,
DEHRADUN",UTTARAKHAND,18.0,27.0,2.4,4.0,6.9,8.1,397.0,916.0,22.0,29.0,0.32,1.4,1600.0,1600.0,1600.0,1600.0,2021,1,Polluted,Neutral (6.5–8.5)
2734,"RIVER BHELLA U/S
KASHIPUR",UTTARAKHAND,12.0,31.0,1.4,7.5,7.2,8.0,240.0,628.0,3.0,23.0,0.3,0.37,230.0,540.0,350.0,920.0,2021,1,Polluted,Neutral (6.5–8.5)
2732,"RIVER DHELLA U/S AT KASHIPUR MORADABAD ROAD
BRIDGE",UTTARAKHAND,12.0,31.0,1.1,8.1,7.1,7.9,350.0,769.0,4.0,29.0,0.3,0.39,170.0,280.0,350.0,920.0,2021,2,Moderate,Neutral (6.5–8.5)
2733,"RIVER DHELLA D/S AT THAKURDWARA
ALIGANJ ROAD",UTTARAKHAND,13.0,32.0,0.3,2.8,6.9,7.9,710.0,963.0,22.5,56.0,0.3,0.44,430.0,920.0,920.0,1600.0,2021,1,Polluted,Neutral (6.5–8.5)
2731,"RIVER KOSHI AT KASHIPUR BAJPUR
ROAD BRIDGE",UTTARAKHAND,14.0,33.0,4.5,9.8,7.1,7.9,560.0,750.0,3.0,6.0,0.3,0.4,63.0,110.0,150.0,350.0,2021,2,Moderate,Neutral (6.5–8.5)
2728,"RIVER GOLA AT
HALDWANI",UTTARAKHAND,13.0,25.0,7.0,8.2,7.3,8.2,210.0,290.0,1.2,3.0,0.3,0.34,79.0,170.0,210.0,350.0,2021,4,Excellent,Neutral (6.5–8.5)
2729,"RIVER KICHHA AT
KICHHA U.S. NAGAR",UTTARAKHAND,15.0,33.0,2.8,9.0,7.2,8.1,840.0,1210.0,3.1,7.5,0.3,0.48,430.0,920.0,920.0,1600.0,2021,1,Polluted,Neutral (6.5–8.5)
2730,"RIVER PILKHAR AFTER BILASPUR
RAMPUR",UTTARAKHAND,13.0,32.0,3.8,7.8,7.2,8.2,421.0,860.0,3.8,14.5,0.3,0.36,280.0,920.0,430.0,1600.0,2021,1,Polluted,Neutral (6.5–8.5)
2736,"RIVER NANDOUR U/S SITARGANJ INDUSTRIAL AREA,
US NAGAR",UTTARAKHAND,22.0,32.0,5.1,7.8,7.2,7.8,403.0,496.0,3.2,4.8,0.3,0.36,84.0,170.0,210.0,350.0,2021,3,Good,Neutral (6.5–8.5)
2737,"RIVER NANDOUR D/S SITARGANJ INDUSTRIAL AREA,
US NAGAR",UTTARAKHAND,15.0,32.0,5.0,8.1,7.1,8.4,302.0,502.0,3.2,6.0,0.3,0.37,170.0,350.0,280.0,540.0,2021,3,Good,Neutral (6.5–8.5)
3439,"RIVER KALYANI AT D/S PANTNAGAR INDUSTRIAL AREA,
US NAGAR",UTTARAKHAND,14.0,33.0,0.3,2.2,6.5,8.5,630.0,1250.0,18.0,30.0,0.3,0.37,220.0,920.0,540.0,1600.0,2021,1,Polluted,Neutral (6.5–8.5)
3438,"RIVER KALYANI AT U/S PANTNAGAR INDL AREA, US
NAGAR",UTTARAKHAND,14.0,33.0,3.4,7.6,7.0,8.1,520.0,698.0,4.0,12.8,0.3,0.39,150.0,280.0,280.0,540.0,2021,2,Moderate,Neutral (6.5–8.5)
1064,"RIVER RAMGANGA AT KANNAUJ
(BEFORE CONF.)",UTTAR PRADESH,18.0,31.0,5.8,10.6,8.0,8.5,346.0,544.0,3.2,4.6,0.7343646138807429,2.9544753347427766,3500.0,14000.0,13000.0,24000.0,2021,2,Moderate,Neutral (6.5–8.5)
30078,"RIVER RAMGANGA AT D/S KALAGARH
DAM (U.K.)",UTTARAKHAND,24.2,24.4,7.6,8.6,7.3,7.4,167.0,275.0,1.0,1.0,0.3,0.6,2000.0,7800.0,6800.0,22000.0,2021,3,Good,Neutral (6.5–8.5)
30077,"RIVER RAMGANGA AT D/S SHERKOT,
KALAGARH (U.P.)",UTTAR PRADESH,24.2,24.4,7.4,8.2,7.4,7.8,272.0,467.0,1.0,1.0,0.3,0.55,170000.0,790000.0,330000.0,2200000.0,2021,3,Good,Neutral (6.5–8.5)
2497,"RIVER KALI EAST AT KHARKHODA- PARIKSHIT GARH
ROAD, VILL. KOL",UTTAR PRADESH,13.0,23.0,0.3,0.3,7.4,7.6,950.0,1040.0,48.0,62.0,20.2,26.0,100000.0,140000.0,140000.0,170000.0,2021,1,Polluted,Neutral (6.5–8.5)
1477,"RIVER KALINADI AT U/S OF MUZAFFAR
NAGAR U.P.",UTTAR PRADESH,19.0,23.5,1.8,2.6,7.3,7.7,275.0,340.0,2.0,15.0,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2021,1,Polluted,Neutral (6.5–8.5)
1478,"RIVER KALINADI AT D/S OF MUZAFFAR
NAGAR, U.P.",UTTAR PRADESH,20.0,24.0,0.3,0.3,7.0,7.3,655.0,760.0,22.0,34.0,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2021,1,Polluted,Neutral (6.5–8.5)
1480,"RIVER KALINADI AT U/S OF GULAOTHI TOWN IN
BULANDSAHAR",UTTAR PRADESH,18.0,34.0,0.3,0.3,7.2,7.9,405.0,596.0,52.0,64.0,0.7343646138807429,2.9544753347427766,130000.0,3500000.0,220000.0,4800000.0,2021,1,Polluted,Neutral (6.5–8.5)
1065,"RIVER KALINADI AT KANNAUJ (BEFORE
CONF.)",UTTAR PRADESH,18.0,32.0,5.1,7.6,7.7,8.4,216.0,380.0,2.9,5.7,0.7343646138807429,2.9544753347427766,6300.0,21000.0,12000.0,34000.0,2021,2,Moderate,Neutral (6.5–8.5)
30037,"RIVER BANGANGA AT U/S IDRISHPUR
(U.K.)",UTTARAKHAND,20.0,32.0,3.2,6.1,6.9,7.4,523.0,622.0,1.7,4.0,0.81,1.62,49.0,22000.0,170.0,54000.0,2021,1,Polluted,Neutral (6.5–8.5)
30038,"RIVER BANGANGA AT D/S SHUKRATAL (BEFORE CONFLUENCE OF
LAKSAR DRAIN )",UTTAR PRADESH,21.0,33.0,3.8,7.6,6.9,7.8,373.0,599.0,2.7,4.1,0.32,2.22,220.0,2200.0,1300.0,84000.0,2021,1,Polluted,Neutral (6.5–8.5)
2502,"RIVER BANGANGA SHUKRA TAL, MUZAFFARNAGAR,
NEAR GANGA RIVER",UTTAR PRADESH,17.0,23.0,7.6,8.0,7.5,8.2,195.0,235.0,1.8,2.0,0.7343646138807429,2.9544753347427766,3538.5852697095434,94402.99494284726,8970.337549488055,206671.80172366623,2021,3,Good,Neutral (6.5–8.5)
2482,"RIVER VARUNA AT RAMESHWAR,
VARANASI",UTTAR PRADESH,18.5,36.5,6.8,9.2,7.5,8.5,252.0,530.0,2.4,3.5,0.3,1.25,800.0,1700.0,1700.0,3400.0,2021,2,Moderate,Neutral (6.5–8.5)
2483,"RIVER VARUNA B/C WITH GANGA AT
VARANASI",UTTAR PRADESH,18.5,31.5,3.1,6.6,7.3,7.7,358.0,695.0,6.8,12.8,0.3,2.24,17000.0,46000.0,34000.0,70000.0,2021,1,Polluted,Neutral (6.5–8.5)
1361,"RIVER SAI AT UNNAO AFTER
DRAIN OUTFALL",UTTAR PRADESH,15.0,34.0,5.8,7.6,7.7,8.6,234.0,356.0,2.4,3.2,0.7343646138807429,2.9544753347427766,1700.0,4100.0,3100.0,9600.0,2021,1,Polluted,Neutral (6.5–8.5)
2484,"RIVER SAI AT JALALPUR,
JAUNPUR",UTTAR PRADESH,18.5,31.5,6.6,8.8,7.5,8.5,254.0,522.0,2.8,4.2,0.3,1.36,5000.0,8000.0,9000.0,14000.0,2021,2,Moderate,Neutral (6.5–8.5)
1350,"RIVER GOMTI AT SITAPUR U/S AT
WATER INTAKE",UTTAR PRADESH,17.5,27.0,7.0,11.3,8.4,8.5,441.0,533.0,2.0,2.3,0.3,1.7,780.0,790.0,2000.0,2200.0,2021,3,Good,Neutral (6.5–8.5)
1351,"RIVER GOMTI AT LUCKNOW U/S AT WATER INTAKE
POINT",UTTAR PRADESH,17.6,26.1,7.1,10.0,8.1,8.4,463.0,597.0,2.8,3.2,0.3,5.6,3400.0,4000.0,4000.0,6800.0,2021,2,Moderate,Neutral (6.5–8.5)
1352,"RIVER GOMTI AT
LUCKNOW D/S",UTTAR PRADESH,18.0,26.0,0.6,1.4,7.4,7.5,568.0,836.0,14.0,15.2,0.3,6.8,79000.0,220000.0,130000.0,350000.0,2021,1,Polluted,Neutral (6.5–8.5)
10097,"RIVER GOMTI AT
JAUNPUR U/S",UTTAR PRADESH,18.5,31.0,7.2,9.2,7.5,8.6,264.0,538.0,2.3,3.2,0.3,1.25,700.0,1400.0,1400.0,2600.0,2021,1,Polluted,Neutral (6.5–8.5)
1353,"RIVER GOMTI AT
JAUNPUR D/S",UTTAR PRADESH,18.5,31.0,6.7,8.5,7.5,8.4,278.0,558.0,3.5,4.4,0.3,1.38,8000.0,14000.0,17000.0,26000.0,2021,2,Moderate,Neutral (6.5–8.5)
1072,"RIVER GOMTI AT
VARANASI, U.P",UTTAR PRADESH,18.5,31.0,6.8,8.7,7.4,8.5,274.0,548.0,3.2,3.9,0.3,1.3,4900.0,11000.0,9400.0,21000.0,2021,2,Moderate,Neutral (6.5–8.5)
10083,"RIVER GOMTI AT
NEEMSAR U/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,5.3,6.7,7.9,8.4,310.0,460.0,2.5,2.8,0.7343646138807429,2.9544753347427766,1100.0,2200.0,2400.0,3900.0,2021,3,Good,Neutral (6.5–8.5)
10084,"RIVER GOMTI AT
NEEMSAR D/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,5.1,5.8,7.9,8.0,316.0,388.0,2.7,2.9,0.7343646138807429,2.9544753347427766,1400.0,2100.0,3300.0,4600.0,2021,3,Good,Neutral (6.5–8.5)
10085,"RIVER GOMTI AT
BHATPUR U/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,5.2,6.2,7.9,8.3,312.0,516.0,2.6,3.0,0.7343646138807429,2.9544753347427766,1700.0,3300.0,3900.0,4700.0,2021,3,Good,Neutral (6.5–8.5)
10086,"RIVER GOMTI AT
BHATPUR D/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,5.0,5.9,7.9,8.3,318.0,530.0,2.8,3.1,0.7343646138807429,2.9544753347427766,1700.0,4900.0,4600.0,4900.0,2021,2,Moderate,Neutral (6.5–8.5)
10087,"RIVER GOMTI AT
GAUGHAT U/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,4.5,4.6,7.8,7.9,328.0,374.0,3.6,4.0,0.7343646138807429,2.9544753347427766,3300.0,4900.0,6800.0,7000.0,2021,1,Polluted,Neutral (6.5–8.5)
10088,"RIVER GOMTI AT
GAUGHAT D/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,4.1,4.4,7.8,7.9,331.0,378.0,3.8,4.7,0.7343646138807429,2.9544753347427766,4900.0,9200.0,7900.0,16000.0,2021,1,Polluted,Neutral (6.5–8.5)
10089,"RIVER GOMTI AT
MOHMEAK U/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,2.2,2.8,7.7,7.7,428.0,478.0,9.0,10.0,0.7343646138807429,2.9544753347427766,70000.0,79000.0,94000.0,130000.0,2021,1,Polluted,Neutral (6.5–8.5)
10090,"RIVER GOMTI AT
MOHMEAK D/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,1.9,2.6,7.6,7.7,437.0,487.0,9.5,11.0,0.7343646138807429,2.9544753347427766,70000.0,110000.0,110000.0,170000.0,2021,1,Polluted,Neutral (6.5–8.5)
10091,"RIVER GOMTI AT
PIPRAGHAT U/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,1.0,2.3,7.6,7.6,475.0,541.0,11.5,14.5,0.7343646138807429,2.9544753347427766,110000.0,130000.0,170000.0,240000.0,2021,1,Polluted,Neutral (6.5–8.5)
10092,"RIVER GOMTI AT
PIPRAGHAT D/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,0.6,2.1,7.5,7.6,484.0,544.0,12.0,15.0,0.7343646138807429,2.9544753347427766,110000.0,170000.0,220000.0,280000.0,2021,1,Polluted,Neutral (6.5–8.5)
10093,"RIVER GOMTI AT
GANGAGANJ U/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,2.6,3.3,7.7,7.7,366.0,438.0,4.2,4.8,0.7343646138807429,2.9544753347427766,7900.0,13000.0,17000.0,24000.0,2021,1,Polluted,Neutral (6.5–8.5)
10094,"RIVER GOMTI AT
GANGAGANJ D/S",UTTAR PRADESH,17.89136416861827,28.005412521942656,3.0,3.8,7.7,7.8,357.0,431.0,3.9,4.6,0.7343646138807429,2.9544753347427766,7000.0,11000.0,14000.0,21000.0,2021,1,Polluted,Neutral (6.5–8.5)
2491,"RIVER RAPTI AT RAJGHAT,
GORAKHPUR",UTTAR PRADESH,18.0,25.0,6.8,7.4,7.4,7.8,366.0,390.0,5.0,5.8,0.7343646138807429,2.9544753347427766,24000.0,36000.0,40000.0,58000.0,2021,2,Moderate,Neutral (6.5–8.5)
1363,"RIVER RAPTI AFTER CONFL. OF R. HONIN NR. DOMINGARH RLY BRIDGE,
GORAKHPUR",UTTAR PRADESH,11.0,24.0,7.2,8.0,7.0,7.9,290.0,308.0,3.2,4.3,0.7343646138807429,2.9544753347427766,13000.0,22000.0,26000.0,36000.0,2021,2,Moderate,Neutral (6.5–8.5)
1355,"RIVER GHAGHARA
AT DEORIA D/S, U.P.",UTTAR PRADESH,16.0,23.0,7.2,8.0,7.5,7.9,330.0,352.0,3.4,4.6,0.7343646138807429,2.9544753347427766,17000.0,28000.0,29000.0,35000.0,2021,2,Moderate,Neutral (6.5–8.5)
2492,"RIVER GHAGHRA AT BARHALGANJ,
GORAKHPUR",UTTAR PRADESH,18.0,24.0,7.0,7.9,7.6,7.9,412.0,438.0,4.4,5.4,0.7343646138807429,2.9544753347427766,27000.0,36000.0,40000.0,52000.0,2021,2,Moderate,Neutral (6.5–8.5)
1076,"RIVER GHAGHARA NEAR CHAPRA,
RIBILGANJ, SARAN",BIHAR,17.0,28.0,5.5,9.6,7.3,8.2,140.0,344.0,1.1,3.6,0.3,0.4,1700.0,160000.0,1700.0,160000.0,2021,2,Moderate,Neutral (6.5–8.5)
1359,"RIVER RIHAND AT
RENUKUT U/S, U.P.",UTTAR PRADESH,18.0,29.5,2.5,9.9,7.9,8.5,216.0,392.0,1.5,3.1,0.3,0.7,200.0,700.0,700.0,1400.0,2021,1,Polluted,Neutral (6.5–8.5)
1360,"RIVER RIHAND AT
RENUKUT D/S, U.P.",UTTAR PRADESH,18.0,29.5,7.9,9.3,7.9,8.6,228.0,410.0,2.3,3.4,0.3,0.9,1300.0,2200.0,2700.0,4300.0,2021,1,Polluted,Neutral (6.5–8.5)
1075,"RIVER SONE AT
KOELWAR, BHOJPUR",BIHAR,18.0,29.0,6.0,9.9,7.3,8.6,118.0,281.0,1.0,4.0,0.3,0.9,450.0,160000.0,780.0,160000.0,2021,1,Polluted,Neutral (6.5–8.5)
3121,"RIVER SONE NEAR
BANZARI, ROHTAS",BIHAR,12.0,30.0,7.1,9.7,7.1,8.4,122.0,295.0,1.0,2.1,0.3,0.31,780.0,160000.0,1700.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
3127,"RIVER SONE AT
BAHIYARA, BHOJPUR",BIHAR,18.0,29.0,6.2,10.7,7.6,8.5,166.0,262.0,1.0,1.4,0.3,0.36,450.0,160000.0,680.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
3128,"RIVER SONE AT NASIRIGANJ DAM,
ROHTAS",BIHAR,15.0,28.0,7.1,11.0,7.5,8.3,135.0,239.0,1.1,2.0,0.3,0.32,1300.0,160000.0,1700.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
2556,"RIVER SONE AT INDRAPURI, DEHRI ON
SONE, ROHTAS",BIHAR,12.0,29.0,7.3,9.4,7.3,8.4,132.0,224.0,1.0,1.8,0.3,0.3,780.0,160000.0,1100.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
4406,"RIVER SONE AT OBRA,
AURANGABAD",BIHAR,15.0,33.0,6.4,17.7,7.0,8.5,218.0,530.0,1.2,3.0,0.3,0.52,3300.0,160000.0,4900.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
4407,"RIVER SONE AT WATER INTAKE POINT BHARTIYA RAIL BIJALI CO. LTD (BRBCL) NAVINAGAR,
AURANGABAD",BIHAR,14.0,27.0,7.5,10.4,7.4,8.4,164.0,278.0,1.0,2.2,0.3,0.95,110.0,92000.0,220.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
4298,"RIVER SONE AT ROAD BRIDGE-DEHRI-ON-
SONE, ROHTAS",BIHAR,15.0,30.0,7.7,10.8,7.3,8.2,127.0,246.0,1.0,2.4,0.3,0.43,400.0,160000.0,1100.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
3329,"RIVER SONE AT
CHURHAT,DISTT.SIDHI",MADHYA PRADESH,19.0,31.5,6.8,8.5,7.4,8.1,286.0,377.0,1.2,2.0,0.56,0.77,2.0,2.0,39.0,49.0,2021,4,Excellent,Neutral (6.5–8.5)
1143,"RIVER TONS AT
CHAKGHAT, M.P.",MADHYA PRADESH,19.1,32.0,6.5,8.0,7.5,8.0,256.0,388.0,1.0,2.0,0.56,0.85,2.0,2.0,41.0,49.0,2021,4,Excellent,Neutral (6.5–8.5)
3853,"RIVER TONS AT BASEMAN MAMA TEMPLE, NEAR PURWA FALL, TEHSIL-SEMARIYA,
DIST- REWA",MADHYA PRADESH,20.0,32.0,6.0,8.4,7.6,8.1,258.0,463.0,1.2,2.0,0.46,0.91,2.0,2.0,39.0,49.0,2021,4,Excellent,Neutral (6.5–8.5)
1078,"RIVER GANDAK AT SONEPUR, PATNA (B/C
GANGA), SARAN",BIHAR,14.0,28.0,6.4,9.7,7.7,8.3,170.0,298.0,1.2,2.3,0.3,0.5,1700.0,160000.0,2300.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
2568,"RIVER GANDAK AT REWAGHAT,
MUJAFFARPUR",BIHAR,15.0,29.0,5.5,9.2,7.1,8.1,189.0,298.0,1.6,3.8,0.3,0.46,4900.0,160000.0,7900.0,160000.0,2021,2,Moderate,Neutral (6.5–8.5)
3125,"RIVER GANDAK GOPALGANJ PIPRAKOTHI ROAD BRIDGE (DUMARIA
GHAT)",BIHAR,14.0,29.0,6.3,10.2,7.3,8.2,168.0,299.0,1.0,2.1,0.3,0.4,270.0,92000.0,400.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
10126,"RIVER GANDAK AT KONHARA GHAT,
VAISHALI",BIHAR,16.0,28.0,6.4,9.7,7.8,8.2,176.0,357.0,1.1,2.7,0.3,0.38,1300.0,54000.0,1700.0,92000.0,2021,3,Good,Neutral (6.5–8.5)
10163,"RIVER GANDAK AT ROAD BRIDGE, U/S
HAJIPUR",BIHAR,16.0,29.0,6.6,9.9,7.6,8.3,191.0,297.0,1.0,2.6,0.3,0.46,110.0,28000.0,330.0,35000.0,2021,3,Good,Neutral (6.5–8.5)
2575,"RIVER SIKRAHNA AT LAL PARSE, BITTIAH, EAST
CHAMPARAN",BIHAR,18.0,30.0,6.1,10.5,7.2,8.0,163.0,766.0,1.0,2.8,0.3,0.55,450.0,92000.0,680.0,92000.0,2021,3,Good,Neutral (6.5–8.5)
1820,"RIVER SIKRAHNA AT CHANPATIYA, EAST
CHAMPARAN",BIHAR,15.0,30.0,2.3,9.9,7.1,8.1,180.0,459.0,1.5,3.0,0.3,0.51,450.0,160000.0,680.0,160000.0,2021,2,Moderate,Neutral (6.5–8.5)
3134,"RIVER SIKRAHNA AT LAUREA, HARINAGAR
ROAD BRIDGE",BIHAR,15.0,31.0,6.3,9.9,7.2,8.1,125.0,366.0,1.4,2.9,0.3,0.51,780.0,160000.0,1700.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
4291,"RIVER SIKRAHNA LAURIA-NARKATIAGANJ ROAD BRIDGE, WEST
CHAMPARAN",BIHAR,14.0,30.0,5.5,8.8,7.0,7.9,161.0,392.0,1.6,7.0,0.3,0.6,680.0,160000.0,1100.0,160000.0,2021,2,Moderate,Neutral (6.5–8.5)
2570,"RIVER BURHI GANDAK AT Z ROAD BRIDGE,
SAMASTIPUR",BIHAR,20.0,29.0,5.5,9.8,7.6,8.2,195.0,444.0,1.1,2.7,0.3,0.3,3300.0,160000.0,3300.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
3124,"RIVER BURHI GANDAK U/S ROAD BRIDGE
MUZAFFARPUR (NH)",BIHAR,15.0,32.0,5.1,9.5,7.4,8.2,134.0,448.0,1.1,2.4,0.3,0.4,680.0,28000.0,1400.0,35000.0,2021,3,Good,Neutral (6.5–8.5)
2562,"RIVER BURHI GANDAK AT AKHARAGHAT,
MUZAFFARPUR",BIHAR,13.0,32.0,4.5,9.8,7.5,8.1,185.0,455.0,1.3,2.2,0.3,0.8,780.0,160000.0,1700.0,160000.0,2021,2,Moderate,Neutral (6.5–8.5)
4403,"RIVER BURHI GANDAK AT BARACHAKIA, EAST
CHAMPARAN",BIHAR,18.0,30.0,6.4,9.2,7.3,8.3,162.0,390.0,1.0,2.9,0.3,0.4,2200.0,160000.0,24000.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
4300,"RIVER BURHI GANDAK AT LAL BAGLA GHAT, MOTIHARI DHAKA ROAD, EAST
CHAMPARAN",BIHAR,18.0,29.0,6.7,25.0,6.8,8.3,168.0,454.0,1.0,2.8,0.3,0.38,1100.0,7900.0,1700.0,11000.0,2021,3,Good,Neutral (6.5–8.5)
4295,"RIVER BURHI GANDAK AT KHAGARIA ROAD
BRIDGE, KHAGARIA",BIHAR,12.0,33.0,4.8,9.6,7.3,8.3,194.0,431.0,1.1,3.7,0.3,0.35,3400.0,160000.0,13000.0,160000.0,2021,1,Polluted,Neutral (6.5–8.5)
3126,"RIVER HARBORA, U/S
WEST CHAMPARAN",BIHAR,12.0,26.0,6.2,10.0,7.1,8.3,115.0,519.0,1.0,3.0,0.3,0.55,1100.0,92000.0,1700.0,160000.0,2021,3,Good,Neutral (6.5–8.5)
2558,"RIVER HARBORA AT NARKATIAGANJ, WEST
CHAMPARAN",BIHAR,13.0,26.0,2.8,9.5,7.0,7.9,105.0,526.0,1.0,4.9,0.3,0.9,1300.0,540000.0,1700.0,920000.0,2021,1,Polluted,Neutral (6.5–8.5)
